time,load
01-01-2009 00:00,5806.9
01-01-2009 00:05,5750.6
01-01-2009 00:10,5738
01-01-2009 00:15,5707.2
01-01-2009 00:20,5702.7
01-01-2009 00:25,5654.4
01-01-2009 00:30,5655.4
01-01-2009 00:35,5638.2
01-01-2009 00:40,5652.6
01-01-2009 00:45,5617.1
01-01-2009 00:50,5609.2
01-01-2009 00:55,5601.6
01-01-2009 01:00,5611
01-01-2009 01:05,5557.7
01-01-2009 01:10,5531.2
01-01-2009 01:15,5507.4
01-01-2009 01:20,5487.4
01-01-2009 01:25,5504.6
01-01-2009 01:30,5505.3
01-01-2009 01:35,5440.6
01-01-2009 01:40,5458.3
01-01-2009 01:45,5427.8
01-01-2009 01:50,5400.3
01-01-2009 01:55,5391.8
01-01-2009 02:00,5374.9
01-01-2009 02:05,5343.2
01-01-2009 02:10,5314.4
01-01-2009 02:15,5346.7
01-01-2009 02:20,5301.5
01-01-2009 02:25,5315.3
01-01-2009 02:30,5295.3
01-01-2009 02:35,5296
01-01-2009 02:40,5259.3
01-01-2009 02:45,5224.3
01-01-2009 02:50,5221.7
01-01-2009 02:55,5219
01-01-2009 03:00,5199.7
01-01-2009 03:05,5156.3
01-01-2009 03:10,5145.9
01-01-2009 03:15,5107.1
01-01-2009 03:20,5086.8
01-01-2009 03:25,5078.3
01-01-2009 03:30,5080.3
01-01-2009 03:35,5060.3
01-01-2009 03:40,5052.3
01-01-2009 03:45,5069.3
01-01-2009 03:50,5028.6
01-01-2009 03:55,5031.3
01-01-2009 04:00,5037.8
01-01-2009 04:05,5015
01-01-2009 04:10,5024.1
01-01-2009 04:15,5029.7
01-01-2009 04:20,5011
01-01-2009 04:25,5019.8
01-01-2009 04:30,5009.5
01-01-2009 04:35,5000
01-01-2009 04:40,4978.8
01-01-2009 04:45,4992.6
01-01-2009 04:50,4991.6
01-01-2009 04:55,4970.6
01-01-2009 05:00,4981.6
01-01-2009 05:05,4986
01-01-2009 05:10,4976
01-01-2009 05:15,5008.1
01-01-2009 05:20,5008.7
01-01-2009 05:25,5024.3
01-01-2009 05:30,5034.2
01-01-2009 05:35,5038
01-01-2009 05:40,5046.3
01-01-2009 05:45,5071
01-01-2009 05:50,5053.6
01-01-2009 05:55,5073.6
01-01-2009 06:00,5067.4
01-01-2009 06:05,5069.7
01-01-2009 06:10,5096.2
01-01-2009 06:15,5125.1
01-01-2009 06:20,5123.9
01-01-2009 06:25,5153.1
01-01-2009 06:30,5146.5
01-01-2009 06:35,5162.1
01-01-2009 06:40,5160.2
01-01-2009 06:45,5171.9
01-01-2009 06:50,5198.2
01-01-2009 06:55,5171.7
01-01-2009 07:00,5165.7
01-01-2009 07:05,5198.9
01-01-2009 07:10,5181.8
01-01-2009 07:15,5153.9
01-01-2009 07:20,5148.6
01-01-2009 07:25,5155.1
01-01-2009 07:30,5150.4
01-01-2009 07:35,5146.3
01-01-2009 07:40,5189.5
01-01-2009 07:45,5200.5
01-01-2009 07:50,5195
01-01-2009 07:55,5179.7
01-01-2009 08:00,5185.7
01-01-2009 08:05,5217.1
01-01-2009 08:10,5240.4
01-01-2009 08:15,5244.8
01-01-2009 08:20,5271.2
01-01-2009 08:25,5270.3
01-01-2009 08:30,5281.5
01-01-2009 08:35,5295.5
01-01-2009 08:40,5311.4
01-01-2009 08:45,5350.1
01-01-2009 08:50,5341.8
01-01-2009 08:55,5352.6
01-01-2009 09:00,5378.2
01-01-2009 09:05,5376.1
01-01-2009 09:10,5407.9
01-01-2009 09:15,5413.9
01-01-2009 09:20,5429.3
01-01-2009 09:25,5450.3
01-01-2009 09:30,5465.5
01-01-2009 09:35,5475.1
01-01-2009 09:40,5506.7
01-01-2009 09:45,5516.7
01-01-2009 09:50,5524.3
01-01-2009 09:55,5556.6
01-01-2009 10:00,5567.9
01-01-2009 10:05,5543.3
01-01-2009 10:10,5584.8
01-01-2009 10:15,5628.9
01-01-2009 10:20,5628.7
01-01-2009 10:25,5629.8
01-01-2009 10:30,5635.6
01-01-2009 10:35,5650.1
01-01-2009 10:40,5667
01-01-2009 10:45,5699.7
01-01-2009 10:50,5709.4
01-01-2009 10:55,5702.6
01-01-2009 11:00,5735.2
01-01-2009 11:05,5763.6
01-01-2009 11:10,5756.7
01-01-2009 11:15,5738.1
01-01-2009 11:20,5755.9
01-01-2009 11:25,5790.3
01-01-2009 11:30,5771.3
01-01-2009 11:35,5811.4
01-01-2009 11:40,5826.7
01-01-2009 11:45,5821.2
01-01-2009 11:50,5867.4
01-01-2009 11:55,5830.3
01-01-2009 12:00,5836.3
01-01-2009 12:05,5841.4
01-01-2009 12:10,5843
01-01-2009 12:15,5884.8
01-01-2009 12:20,5869.5
01-01-2009 12:25,5910
01-01-2009 12:30,5883.8
01-01-2009 12:35,5892.8
01-01-2009 12:40,5858.5
01-01-2009 12:45,5900.8
01-01-2009 12:50,5883.8
01-01-2009 12:55,5896.8
01-01-2009 13:00,5910.3
01-01-2009 13:05,5919.8
01-01-2009 13:10,5919.7
01-01-2009 13:15,5922
01-01-2009 13:20,5914
01-01-2009 13:25,5908.7
01-01-2009 13:30,5920.7
01-01-2009 13:35,5924.7
01-01-2009 13:40,5943.8
01-01-2009 13:45,5932.3
01-01-2009 13:50,5938
01-01-2009 13:55,5939.3
01-01-2009 14:00,5919.3
01-01-2009 14:05,5916.4
01-01-2009 14:10,5928.4
01-01-2009 14:15,5917
01-01-2009 14:20,5915.1
01-01-2009 14:25,5923.7
01-01-2009 14:30,5880.7
01-01-2009 14:35,5910.6
01-01-2009 14:40,5920
01-01-2009 14:45,5932.5
01-01-2009 14:50,5915.8
01-01-2009 14:55,5913.3
01-01-2009 15:00,5920.6
01-01-2009 15:05,5945.7
01-01-2009 15:10,5933.2
01-01-2009 15:15,5902.1
01-01-2009 15:20,5941.7
01-01-2009 15:25,5937.7
01-01-2009 15:30,5929.4
01-01-2009 15:35,5956.2
01-01-2009 15:40,5972.1
01-01-2009 15:45,5959.5
01-01-2009 15:50,5957.5
01-01-2009 15:55,5978.9
01-01-2009 16:00,5985.6
01-01-2009 16:05,5965.4
01-01-2009 16:10,5981.8
01-01-2009 16:15,5985.6
01-01-2009 16:20,5980.6
01-01-2009 16:25,6014.8
01-01-2009 16:30,6040.8
01-01-2009 16:35,6056.1
01-01-2009 16:40,6072.7
01-01-2009 16:45,6124.3
01-01-2009 16:50,6168.5
01-01-2009 16:55,6183.2
01-01-2009 17:00,6238.7
01-01-2009 17:05,6309.5
01-01-2009 17:10,6274.1
01-01-2009 17:15,6344.9
01-01-2009 17:20,6422.8
01-01-2009 17:25,6420.6
01-01-2009 17:30,6430.6
01-01-2009 17:35,6468.4
01-01-2009 17:40,6475.6
01-01-2009 17:45,6497.8
01-01-2009 17:50,6490.8
01-01-2009 17:55,6465.8
01-01-2009 18:00,6486.5
01-01-2009 18:05,6490.1
01-01-2009 18:10,6446.1
01-01-2009 18:15,6442.3
01-01-2009 18:20,6461.7
01-01-2009 18:25,6465.5
01-01-2009 18:30,6479.5
01-01-2009 18:35,6472
01-01-2009 18:40,6458.8
01-01-2009 18:45,6451.6
01-01-2009 18:50,6463.2
01-01-2009 18:55,6427.4
01-01-2009 19:00,6425.9
01-01-2009 19:05,6436.5
01-01-2009 19:10,6425.6
01-01-2009 19:15,6404
01-01-2009 19:20,6403.4
01-01-2009 19:25,6380.2
01-01-2009 19:30,6380
01-01-2009 19:35,6386.5
01-01-2009 19:40,6389.8
01-01-2009 19:45,6390.7
01-01-2009 19:50,6392.8
01-01-2009 19:55,6383
01-01-2009 20:00,6395.5
01-01-2009 20:05,6342.2
01-01-2009 20:10,6361.7
01-01-2009 20:15,6330.3
01-01-2009 20:20,6312.3
01-01-2009 20:25,6316.8
01-01-2009 20:30,6304.4
01-01-2009 20:35,6284.9
01-01-2009 20:40,6307
01-01-2009 20:45,6288.4
01-01-2009 20:50,6270.3
01-01-2009 20:55,6258.6
01-01-2009 21:00,6230.7
01-01-2009 21:05,6244.9
01-01-2009 21:10,6216.2
01-01-2009 21:15,6198.8
01-01-2009 21:20,6213.8
01-01-2009 21:25,6176
01-01-2009 21:30,6157.3
01-01-2009 21:35,6124.5
01-01-2009 21:40,6129.5
01-01-2009 21:45,6112.5
01-01-2009 21:50,6100.3
01-01-2009 21:55,6097.9
01-01-2009 22:00,6059.5
01-01-2009 22:05,6066.3
01-01-2009 22:10,6029.9
01-01-2009 22:15,6005.5
01-01-2009 22:20,6005.8
01-01-2009 22:25,5977.7
01-01-2009 22:30,5964.8
01-01-2009 22:35,5926.4
01-01-2009 22:40,5904.8
01-01-2009 22:45,5899.3
01-01-2009 22:50,5880.4
01-01-2009 22:55,5850.4
01-01-2009 23:00,5854
01-01-2009 23:05,5814.6
01-01-2009 23:10,5777.9
01-01-2009 23:15,5734.9
01-01-2009 23:20,5709.6
01-01-2009 23:25,5688.7
01-01-2009 23:30,5636.7
01-01-2009 23:35,5612.6
01-01-2009 23:40,5605.5
01-01-2009 23:45,5576.2
01-01-2009 23:50,5580.9
01-01-2009 23:55,5520.5
02-01-2009 00:00,5485.6
02-01-2009 00:05,5442.2
02-01-2009 00:10,5423
02-01-2009 00:15,5375.4
02-01-2009 00:20,5370.9
02-01-2009 00:25,5328.5
02-01-2009 00:30,5294.2
02-01-2009 00:35,5276.9
02-01-2009 00:40,5248.7
02-01-2009 00:45,5244.4
02-01-2009 00:50,5219.4
02-01-2009 00:55,5203
02-01-2009 01:00,5161.3
02-01-2009 01:05,5159.7
02-01-2009 01:10,5120.8
02-01-2009 01:15,5141.7
02-01-2009 01:20,5176.1
02-01-2009 01:25,5148
02-01-2009 01:30,5118.8
02-01-2009 01:35,5130.2
02-01-2009 01:40,5080.7
02-01-2009 01:45,5011.9
02-01-2009 01:50,4990.4
02-01-2009 01:55,4982.2
02-01-2009 02:00,4976.2
02-01-2009 02:05,4954.3
02-01-2009 02:10,4927.2
02-01-2009 02:15,4946.2
02-01-2009 02:20,4934.8
02-01-2009 02:25,4905
02-01-2009 02:30,4914.7
02-01-2009 02:35,4890.9
02-01-2009 02:40,4883.7
02-01-2009 02:45,4867.8
02-01-2009 02:50,4867
02-01-2009 02:55,4867.6
02-01-2009 03:00,4852
02-01-2009 03:05,4832.1
02-01-2009 03:10,4827.3
02-01-2009 03:15,4822.9
02-01-2009 03:20,4807.5
02-01-2009 03:25,4805.3
02-01-2009 03:30,4809
02-01-2009 03:35,4805.9
02-01-2009 03:40,4787.6
02-01-2009 03:45,4803
02-01-2009 03:50,4793.3
02-01-2009 03:55,4780.9
02-01-2009 04:00,4780.3
02-01-2009 04:05,4788.5
02-01-2009 04:10,4786
02-01-2009 04:15,4783.2
02-01-2009 04:20,4790
02-01-2009 04:25,4766.7
02-01-2009 04:30,4789.6
02-01-2009 04:35,4794.2
02-01-2009 04:40,4811.6
02-01-2009 04:45,4800.5
02-01-2009 04:50,4804.5
02-01-2009 04:55,4807.4
02-01-2009 05:00,4814.6
02-01-2009 05:05,4838.1
02-01-2009 05:10,4838.2
02-01-2009 05:15,4890.4
02-01-2009 05:20,4910.3
02-01-2009 05:25,4917.1
02-01-2009 05:30,4929.7
02-01-2009 05:35,4957.3
02-01-2009 05:40,4973.2
02-01-2009 05:45,5030.3
02-01-2009 05:50,5030.1
02-01-2009 05:55,5059.8
02-01-2009 06:00,5077.1
02-01-2009 06:05,5111.8
02-01-2009 06:10,5134.2
02-01-2009 06:15,5202
02-01-2009 06:20,5241.2
02-01-2009 06:25,5292
02-01-2009 06:30,5339.8
02-01-2009 06:35,5327.4
02-01-2009 06:40,5423.7
02-01-2009 06:45,5406.3
02-01-2009 06:50,5431.4
02-01-2009 06:55,5455.9
02-01-2009 07:00,5520
02-01-2009 07:05,5530.7
02-01-2009 07:10,5593.1
02-01-2009 07:15,5653.2
02-01-2009 07:20,5656.5
02-01-2009 07:25,5695.9
02-01-2009 07:30,5700
02-01-2009 07:35,5747
02-01-2009 07:40,5747.5
02-01-2009 07:45,5790.3
02-01-2009 07:50,5822.8
02-01-2009 07:55,5864.2
02-01-2009 08:00,5905.9
02-01-2009 08:05,5943
02-01-2009 08:10,5979
02-01-2009 08:15,5968.2
02-01-2009 08:20,6023.5
02-01-2009 08:25,6042.8
02-01-2009 08:30,6076.4
02-01-2009 08:35,6104.9
02-01-2009 08:40,6096.7
02-01-2009 08:45,6124.7
02-01-2009 08:50,6166
02-01-2009 08:55,6165.3
02-01-2009 09:00,6191.1
02-01-2009 09:05,6223.6
02-01-2009 09:10,6259.2
02-01-2009 09:15,6253.5
02-01-2009 09:20,6284.6
02-01-2009 09:25,6317.933333
02-01-2009 09:30,6301.266667
02-01-2009 09:35,6334.6
02-01-2009 09:40,6372.6
02-01-2009 09:45,6429.8
02-01-2009 09:50,6436.4
02-01-2009 09:55,6411.9
02-01-2009 10:00,6466.7
02-01-2009 10:05,6465.7
02-01-2009 10:10,6494.166667
02-01-2009 10:15,6479.933333
02-01-2009 10:20,6508.4
02-01-2009 10:25,6535.6
02-01-2009 10:30,6515.4
02-01-2009 10:35,6558.4
02-01-2009 10:40,6540.5
02-01-2009 10:45,6574.7
02-01-2009 10:50,6556.8
02-01-2009 10:55,6577.7
02-01-2009 11:00,6585.5
02-01-2009 11:05,6592.4
02-01-2009 11:10,6607.6
02-01-2009 11:15,6636.2
02-01-2009 11:20,6627.8
02-01-2009 11:25,6657.3
02-01-2009 11:30,6660
02-01-2009 11:35,6643.1
02-01-2009 11:40,6667.4
02-01-2009 11:45,6647.5
02-01-2009 11:50,6651.3
02-01-2009 11:55,6717.2
02-01-2009 12:00,6678
02-01-2009 12:05,6708.1
02-01-2009 12:10,6673.3
02-01-2009 12:15,6713.8
02-01-2009 12:20,6686.9
02-01-2009 12:25,6704.7
02-01-2009 12:30,6697.6
02-01-2009 12:35,6701.7
02-01-2009 12:40,6704.6
02-01-2009 12:45,6694.3
02-01-2009 12:50,6730.833333
02-01-2009 12:55,6712.566667
02-01-2009 13:00,6749.1
02-01-2009 13:05,6730.1
02-01-2009 13:10,6723.3
02-01-2009 13:15,6709.3
02-01-2009 13:20,6703.5
02-01-2009 13:25,6700.5
02-01-2009 13:30,6708.2
02-01-2009 13:35,6750.7
02-01-2009 13:40,6742.6
02-01-2009 13:45,6714.1
02-01-2009 13:50,6708
02-01-2009 13:55,6735.9
02-01-2009 14:00,6720.5
02-01-2009 14:05,6712
02-01-2009 14:10,6736.5
02-01-2009 14:15,6713.7
02-01-2009 14:20,6713
02-01-2009 14:25,6723.1
02-01-2009 14:30,6700.4
02-01-2009 14:35,6682.8
02-01-2009 14:40,6711.5
02-01-2009 14:45,6714.4
02-01-2009 14:50,6720.8
02-01-2009 14:55,6683.7
02-01-2009 15:00,6695.5
02-01-2009 15:05,6700.3
02-01-2009 15:10,6703.3
02-01-2009 15:15,6723.4
02-01-2009 15:20,6721.2
02-01-2009 15:25,6717.1
02-01-2009 15:30,6717.7
02-01-2009 15:35,6661.5
02-01-2009 15:40,6699.6
02-01-2009 15:45,6745.9
02-01-2009 15:50,6696.9
02-01-2009 15:55,6735.3
02-01-2009 16:00,6727.4
02-01-2009 16:05,6757.2
02-01-2009 16:10,6748.666667
02-01-2009 16:15,6752.933333
02-01-2009 16:20,6744.4
02-01-2009 16:25,6794.3
02-01-2009 16:30,6800.7
02-01-2009 16:35,6840.3
02-01-2009 16:40,6845.5
02-01-2009 16:45,6863.6
02-01-2009 16:50,6901.9
02-01-2009 16:55,6910.5
02-01-2009 17:00,6937.1
02-01-2009 17:05,7001.766667
02-01-2009 17:10,6969.433333
02-01-2009 17:15,7034.1
02-01-2009 17:20,7032.9
02-01-2009 17:25,7038.4
02-01-2009 17:30,7034.4
02-01-2009 17:35,7044.9
02-01-2009 17:40,7031.8
02-01-2009 17:45,7034.9
02-01-2009 17:50,7021.4
02-01-2009 17:55,7000
02-01-2009 18:00,6998
02-01-2009 18:05,6993.8
02-01-2009 18:10,6943.7
02-01-2009 18:15,6931.9
02-01-2009 18:20,6907.3
02-01-2009 18:25,6865.2
02-01-2009 18:30,6863.4
02-01-2009 18:35,6840.3
02-01-2009 18:40,6848.9
02-01-2009 18:45,6862
02-01-2009 18:50,6836
02-01-2009 18:55,6820.2
02-01-2009 19:00,6792.4
02-01-2009 19:05,6786.5
02-01-2009 19:10,6749.4
02-01-2009 19:15,6731.8
02-01-2009 19:20,6736.2
02-01-2009 19:25,6711
02-01-2009 19:30,6700.4
02-01-2009 19:35,6664.8
02-01-2009 19:40,6666.3
02-01-2009 19:45,6668.9
02-01-2009 19:50,6652.5
02-01-2009 19:55,6655.7
02-01-2009 20:00,6603.6
02-01-2009 20:05,6588
02-01-2009 20:10,6542.1
02-01-2009 20:15,6543.9
02-01-2009 20:20,6494.8
02-01-2009 20:25,6511.3
02-01-2009 20:30,6496
02-01-2009 20:35,6451.2
02-01-2009 20:40,6471.1
02-01-2009 20:45,6435.9
02-01-2009 20:50,6392.9
02-01-2009 20:55,6380.9
02-01-2009 21:00,6389.3
02-01-2009 21:05,6371.4
02-01-2009 21:10,6310.3
02-01-2009 21:15,6306.9
02-01-2009 21:20,6295.9
02-01-2009 21:25,6289.9
02-01-2009 21:30,6226.6
02-01-2009 21:35,6209.1
02-01-2009 21:40,6193.1
02-01-2009 21:45,6206.8
02-01-2009 21:50,6163.3
02-01-2009 21:55,6140.6
02-01-2009 22:00,6119
02-01-2009 22:05,6119.9
02-01-2009 22:10,6097.3
02-01-2009 22:15,6033.3
02-01-2009 22:20,6016.6
02-01-2009 22:25,6027.95
02-01-2009 22:30,6039.3
02-01-2009 22:35,5978.2
02-01-2009 22:40,5964.8
02-01-2009 22:45,5929.8
02-01-2009 22:50,5905.9
02-01-2009 22:55,5893.6
02-01-2009 23:00,5863.7
02-01-2009 23:05,5801.6
02-01-2009 23:10,5809.9
02-01-2009 23:15,5752.9
02-01-2009 23:20,5728.5
02-01-2009 23:25,5683.5
02-01-2009 23:30,5674.8
02-01-2009 23:35,5644.7
02-01-2009 23:40,5605.3
02-01-2009 23:45,5564.9
02-01-2009 23:50,5556.2
02-01-2009 23:55,5517.8
03-01-2009 00:00,5518
03-01-2009 00:05,5437.2
03-01-2009 00:10,5388.6
03-01-2009 00:15,5360.1
03-01-2009 00:20,5343.8
03-01-2009 00:25,5324.8
03-01-2009 00:30,5287.5
03-01-2009 00:35,5264.7
03-01-2009 00:40,5245.3
03-01-2009 00:45,5222.1
03-01-2009 00:50,5221.5
03-01-2009 00:55,5175.2
03-01-2009 01:00,5149.6
03-01-2009 01:05,5115.2
03-01-2009 01:10,5116.3
03-01-2009 01:15,5103
03-01-2009 01:20,5080.6
03-01-2009 01:25,5025.5
03-01-2009 01:30,5047.3
03-01-2009 01:35,5015.5
03-01-2009 01:40,4995
03-01-2009 01:45,4951.3
03-01-2009 01:50,4946.2
03-01-2009 01:55,4946.8
03-01-2009 02:00,4919.7
03-01-2009 02:05,4891
03-01-2009 02:10,4888.1
03-01-2009 02:15,4879.9
03-01-2009 02:20,4852.6
03-01-2009 02:25,4843.7
03-01-2009 02:30,4841.4
03-01-2009 02:35,4818.6
03-01-2009 02:40,4820.2
03-01-2009 02:45,4817.4
03-01-2009 02:50,4812.5
03-01-2009 02:55,4795.4
03-01-2009 03:00,4794.9
03-01-2009 03:05,4788.4
03-01-2009 03:10,4791.7
03-01-2009 03:15,4777.5
03-01-2009 03:20,4754.6
03-01-2009 03:25,4766.8
03-01-2009 03:30,4736
03-01-2009 03:35,4747.9
03-01-2009 03:40,4741.8
03-01-2009 03:45,4716.1
03-01-2009 03:50,4709.8
03-01-2009 03:55,4712.8
03-01-2009 04:00,4700
03-01-2009 04:05,4706.7
03-01-2009 04:10,4717.3
03-01-2009 04:15,4710.4
03-01-2009 04:20,4698.3
03-01-2009 04:25,4705.1
03-01-2009 04:30,4703.3
03-01-2009 04:35,4684
03-01-2009 04:40,4699.5
03-01-2009 04:45,4707.7
03-01-2009 04:50,4699.8
03-01-2009 04:55,4704.2
03-01-2009 05:00,4715.6
03-01-2009 05:05,4722.5
03-01-2009 05:10,4719.8
03-01-2009 05:15,4728.6
03-01-2009 05:20,4723.4
03-01-2009 05:25,4724.4
03-01-2009 05:30,4732.3
03-01-2009 05:35,4759.4
03-01-2009 05:40,4745.4
03-01-2009 05:45,4749
03-01-2009 05:50,4761.7
03-01-2009 05:55,4759.8
03-01-2009 06:00,4796
03-01-2009 06:05,4835.1
03-01-2009 06:10,4805.6
03-01-2009 06:15,4857.8
03-01-2009 06:20,4878.4
03-01-2009 06:25,4885.9
03-01-2009 06:30,4892.7
03-01-2009 06:35,4906
03-01-2009 06:40,4916.7
03-01-2009 06:45,4930.2
03-01-2009 06:50,4986.8
03-01-2009 06:55,4947.8
03-01-2009 07:00,4959
03-01-2009 07:05,4991.5
03-01-2009 07:10,4970.3
03-01-2009 07:15,4979.8
03-01-2009 07:20,4997.1
03-01-2009 07:25,5026.2
03-01-2009 07:30,5039.4
03-01-2009 07:35,5044.1
03-01-2009 07:40,5067.5
03-01-2009 07:45,5102.9
03-01-2009 07:50,5093
03-01-2009 07:55,5101.8
03-01-2009 08:00,5136.6
03-01-2009 08:05,5151.7
03-01-2009 08:10,5179.7
03-01-2009 08:15,5211.3
03-01-2009 08:20,5210.7
03-01-2009 08:25,5277.6
03-01-2009 08:30,5289.45
03-01-2009 08:35,5301.3
03-01-2009 08:40,5381.9
03-01-2009 08:45,5344.1
03-01-2009 08:50,5414.9
03-01-2009 08:55,5420
03-01-2009 09:00,5438.9
03-01-2009 09:05,5428
03-01-2009 09:10,5464.5
03-01-2009 09:15,5500.7
03-01-2009 09:20,5516.9
03-01-2009 09:25,5525.8
03-01-2009 09:30,5540.7
03-01-2009 09:35,5531.6
03-01-2009 09:40,5567.5
03-01-2009 09:45,5607.7
03-01-2009 09:50,5607.7
03-01-2009 09:55,5669.2
03-01-2009 10:00,5684.9
03-01-2009 10:05,5683.3
03-01-2009 10:10,5695
03-01-2009 10:15,5707.1
03-01-2009 10:20,5745
03-01-2009 10:25,5748.3
03-01-2009 10:30,5757.5
03-01-2009 10:35,5760.6
03-01-2009 10:40,5788.5
03-01-2009 10:45,5844.5
03-01-2009 10:50,5846.8
03-01-2009 10:55,5841.1
03-01-2009 11:00,5840.9
03-01-2009 11:05,5834.9
03-01-2009 11:10,5866.2
03-01-2009 11:15,5843.7
03-01-2009 11:20,5885.8
03-01-2009 11:25,5851.6
03-01-2009 11:30,5851.7
03-01-2009 11:35,5867.7
03-01-2009 11:40,5864.5
03-01-2009 11:45,5903.1
03-01-2009 11:50,5903.3
03-01-2009 11:55,5882.8
03-01-2009 12:00,5890.2
03-01-2009 12:05,5885.6
03-01-2009 12:10,5905.4
03-01-2009 12:15,5901
03-01-2009 12:20,5931.1
03-01-2009 12:25,5924
03-01-2009 12:30,5921.7
03-01-2009 12:35,5900.1
03-01-2009 12:40,5895
03-01-2009 12:45,5884.2
03-01-2009 12:50,5910.3
03-01-2009 12:55,5902.7
03-01-2009 13:00,5890.2
03-01-2009 13:05,5905.4
03-01-2009 13:10,5883.3
03-01-2009 13:15,5890.3
03-01-2009 13:20,5871.5
03-01-2009 13:25,5870.1
03-01-2009 13:30,5888.7
03-01-2009 13:35,5871.6
03-01-2009 13:40,5882.3
03-01-2009 13:45,5885.7
03-01-2009 13:50,5857.7
03-01-2009 13:55,5862.9
03-01-2009 14:00,5861.9
03-01-2009 14:05,5865.6
03-01-2009 14:10,5832.8
03-01-2009 14:15,5848.6
03-01-2009 14:20,5848.2
03-01-2009 14:25,5869.3
03-01-2009 14:30,5862.9
03-01-2009 14:35,5835.8
03-01-2009 14:40,5849.6
03-01-2009 14:45,5864.2
03-01-2009 14:50,5856.9
03-01-2009 14:55,5848
03-01-2009 15:00,5847.2
03-01-2009 15:05,5834.3
03-01-2009 15:10,5822
03-01-2009 15:15,5845.9
03-01-2009 15:20,5846.9
03-01-2009 15:25,5870
03-01-2009 15:30,5849
03-01-2009 15:35,5856.4
03-01-2009 15:40,5848.2
03-01-2009 15:45,5846.8
03-01-2009 15:50,5856.8
03-01-2009 15:55,5856
03-01-2009 16:00,5868.8
03-01-2009 16:05,5879.6
03-01-2009 16:10,5905.4
03-01-2009 16:15,5892.7
03-01-2009 16:20,5924
03-01-2009 16:25,5910.2
03-01-2009 16:30,5961.4
03-01-2009 16:35,5984.9
03-01-2009 16:40,6008.7
03-01-2009 16:45,6037.9
03-01-2009 16:50,6064.3
03-01-2009 16:55,6109.7
03-01-2009 17:00,6182.2
03-01-2009 17:05,6218
03-01-2009 17:10,6266.7
03-01-2009 17:15,6279.6
03-01-2009 17:20,6331
03-01-2009 17:25,6361.1
03-01-2009 17:30,6377.9
03-01-2009 17:35,6373.7
03-01-2009 17:40,6412
03-01-2009 17:45,6398.4
03-01-2009 17:50,6391.5
03-01-2009 17:55,6394.7
03-01-2009 18:00,6398.7
03-01-2009 18:05,6391.6
03-01-2009 18:10,6397.1
03-01-2009 18:15,6415.9
03-01-2009 18:20,6389.6
03-01-2009 18:25,6408.7
03-01-2009 18:30,6402
03-01-2009 18:35,6390.3
03-01-2009 18:40,6399.6
03-01-2009 18:45,6405.8
03-01-2009 18:50,6395.6
03-01-2009 18:55,6387.4
03-01-2009 19:00,6384.1
03-01-2009 19:05,6390
03-01-2009 19:10,6343.1
03-01-2009 19:15,6383.5
03-01-2009 19:20,6337
03-01-2009 19:25,6331.5
03-01-2009 19:30,6330.4
03-01-2009 19:35,6312.1
03-01-2009 19:40,6292.5
03-01-2009 19:45,6310
03-01-2009 19:50,6263.6
03-01-2009 19:55,6281.1
03-01-2009 20:00,6280.7
03-01-2009 20:05,6236.5
03-01-2009 20:10,6235.2
03-01-2009 20:15,6204.1
03-01-2009 20:20,6222.5
03-01-2009 20:25,6181
03-01-2009 20:30,6162.3
03-01-2009 20:35,6195.2
03-01-2009 20:40,6146.4
03-01-2009 20:45,6125.7
03-01-2009 20:50,6114.4
03-01-2009 20:55,6125.1
03-01-2009 21:00,6106.3
03-01-2009 21:05,6082
03-01-2009 21:10,6087
03-01-2009 21:15,6067.8
03-01-2009 21:20,6049.4
03-01-2009 21:25,6053.2
03-01-2009 21:30,6039
03-01-2009 21:35,6008.4
03-01-2009 21:40,6054.5
03-01-2009 21:45,6010.8
03-01-2009 21:50,5984.1
03-01-2009 21:55,5972.1
03-01-2009 22:00,5977.5
03-01-2009 22:05,5946.8
03-01-2009 22:10,5921.5
03-01-2009 22:15,5898.4
03-01-2009 22:20,5904.8
03-01-2009 22:25,5884.9
03-01-2009 22:30,5896.8
03-01-2009 22:35,5863.8
03-01-2009 22:40,5845.9
03-01-2009 22:45,5845.9
03-01-2009 22:50,5813
03-01-2009 22:55,5791.9
03-01-2009 23:00,5785.5
03-01-2009 23:05,5737.1
03-01-2009 23:10,5696.1
03-01-2009 23:15,5682.3
03-01-2009 23:20,5656.4
03-01-2009 23:25,5620
03-01-2009 23:30,5632.7
03-01-2009 23:35,5613.3
03-01-2009 23:40,5594.8
03-01-2009 23:45,5541
03-01-2009 23:50,5547.5
03-01-2009 23:55,5488.2
04-01-2009 00:00,5484.7
04-01-2009 00:05,5424.2
04-01-2009 00:10,5406
04-01-2009 00:15,5381.5
04-01-2009 00:20,5355.6
04-01-2009 00:25,5327.1
04-01-2009 00:30,5332.7
04-01-2009 00:35,5287.2
04-01-2009 00:40,5278.5
04-01-2009 00:45,5260
04-01-2009 00:50,5244.6
04-01-2009 00:55,5182.5
04-01-2009 01:00,5162.9
04-01-2009 01:05,5155.3
04-01-2009 01:10,5125
04-01-2009 01:15,5128.7
04-01-2009 01:20,5100.3
04-01-2009 01:25,5085.9
04-01-2009 01:30,5071.2
04-01-2009 01:35,5052.5
04-01-2009 01:40,5028.6
04-01-2009 01:45,5008.4
